"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op Kamervragen over dwingen mondkapje","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/02/antwoorden-op-kamervragen-over-het-dwingen-tot-het-dragen-van-een-mondkapje","Minister Sterk ( Langdurige Zorg, Jeugd en Sport) geeft antwoord op vragen over het dwingen tot het dragen van een mondkapje. Het Tweede Kamerlid  Van Houwelingen (FVD) had de vragen gesteld.Antwoorden op Kamervragen over dwingen mondkapje",2026-04-15 13:20:51,"c6861fc0-6d94-4831-a66c-50643fd9360b"
"Kamerbrief over Geannoteerde Agenda Jeugd- en Sportraad ","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefovergeannoteerdeagendajeugdensportraad","De Eerste Kamer heeft eenzelfde brief gekregen. Kamerbrief over Geannoteerde Agenda Jeugd- en Sportraad",2026-04-15 09:52:20,"03ef4138-04ef-4256-9be9-a2d232e754aa"
"Kamerbrief inzake 3-den; persoonlijke (gezondheids)situatie, zorgkosten en passende woning","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefinzake3denpersoonlijkegezondheidssituatiezorgkostenenpassendewoning","Kamerbrief inzake 3-den; persoonlijke (gezondheids)situatie, zorgkosten en passende woning",2026-04-15 09:31:57,"f5305316-3c25-46af-b451-32623584db3f"
"Antwoorden op Kamervragen over het bericht Artsen lanceren onlineportaal voor bestelling van abortuspil Zelfbeschikking in optima forma","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/antwoordenopkamervragenoverhetberichtartsenlancerenonlineportaalvoorbestellingvanabortuspilzelfbeschikkinginoptimaforma","Antwoorden op Kamervragen over het bericht Artsen lanceren onlineportaal voor bestelling van abortuspil Zelfbeschikking in optima forma",2026-04-15 07:39:23,"fa92cb58-b36c-46e9-ab97-bc264f472fa4"
"Kamerbrief Continueren sluis Pluvicto","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/15/kamerbriefcontinuerensluispluvicto","Kamerbrief Continueren sluis Pluvicto",2026-04-15 07:14:38,"bf6c2cbb-8919-4795-8615-50a31dfc9334"
"Kamerbrief over stand van zaken Villa ExpertCare (II)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/10/kamerbrief-over-stand-van-zaken-villa-expertcare-ii","Minister Sterk (Langdurige Zorg, Jeugd en Sport) informeert de Tweede Kamer over de actuele stand van zaken rond Villa ExpertCare (VEC). Zij gaat in op: - de uitkomsten van het overleg dat zij op 8 april met alle betrokken partijen heeft gevoerd; - het borgen van de kwaliteit van zorg en de langetermijnoplossingen en  -  de continuïteit van zorg. Ook gaat zij in op moties van en toezeggingen aan de Tweede Kamer.Kamerbrief over stand van zaken Villa ExpertCare (II)",2026-04-14 14:57:41,"91ae3631-b1f3-4fc7-8c17-a80f652be060"
"Kamerbrief over voortgang Integraal Zorgakkoord (IZA) en Aanvullend Zorg- en Welzijnsakkoord (AZWA)","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/09/kamerbrief-inzake-voortgang-integraal-zorgakkoord-iza-en-aanvullend-zorg-en-welzijnsakkoord-azwa","Minister Hermans (VWS) en minister Sterk (Langdurige Zorg, Jeugd en Sport) informeren de Tweede Kamer over de voortgang van de afspraken die gemaakt zijn in het Integraal Zorgakkoord (IZA) en het Aanvullend Zorg- en Welzijnsakkoord (AZWA).Kamerbrief over voortgang Integraal Zorgakkoord (IZA) en Aanvullend Zorg- en Welzijnsakkoord (AZWA)",2026-04-14 14:29:03,"176227d3-6d9b-4552-a77f-5a51e2eee07d"
"Antwoorden op Kamervragen over bericht dat Nederland Britse methode om zwangere vrouwen te laten stoppen met roken test","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/beantwoording-kamervragen-van-het-lid-wendel-vvd-over-het-bericht-dat-nederland-de-britse-methode-om-zwangere-vrouwen-te-laten-stoppen-met-roken-test","Minister Hermans (VWS) geeft antwoord op vragen over het bericht dat Nederland de Britse methode om zwangere vrouwen te laten stoppen met roken test. Het Tweede Kamerlid Wendel (VVD) had de vragen gesteld.Antwoorden op Kamervragen over bericht dat Nederland Britse methode om zwangere vrouwen te laten stoppen met roken test",2026-04-14 14:17:19,"95e9e963-40e6-4452-883f-096f2727b15d"
"Kamerbrief over wijziging Tabaks- en rookwarenwet","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/kamerbrief-over-publicatie-van-het-besluit-houdende-wijziging-tabaks-en-rookwarenwet-in-verband-met-het-verhogen-van-de-boetes-voor-onlineverkoop-en-verkoopverbod-in-supermarkten-en-horeca-inrichtingen-alsmede-wijziging-van-het-tabaks-en-rookwarenbesluit-in-verband-met-een-verbod-op-het-aanbieden-van-tabaksproducten-en-aanverwante-producten-voor-verkoop-op-afstand-en-enige-andere-aanpassingen-stb-2026-63","Minister Hermans (VWS) informeert de Tweede Kamer over het de wijziging van de Tabaks- en rookwarenwet in verband met het verhogen van de boetes voor online verkoop, verkoopverbod in supermarkten en horeca-inrichtingen en het verbod op het aanbieden van tabaksproducten en aanverwante producten voor verkoop op afstand en enige andere aanpassingen. De Eerste Kamer heeft eenzelfde brief gekregen.Kamerbrief over wijziging Tabaks- en rookwarenwet",2026-04-14 14:13:55,"9d4cb116-df64-4dd2-8c67-7472c4dcd474"
"Kamerbrief over reactie op petitie over erfelijke aanleg voor kanker","https://www.rijksoverheid.nl/documenten/kamerstukken/2026/04/13/kamerbrief-inzake-3-den-petitie-met-betrekking-tot-erfelijke-aanleg-voor-kanker","Minister Hermans (VWS) stuurt de Tweede Kamer een reactie op de petitie over erfelijke aanleg voor kanker. De indieners vragen aandacht voor het beter informeren van familieleden, het laagdrempelig aanbieden van erfelijkheidsadvies, DNA-onderzoek en periodieke screening.Kamerbrief over reactie op petitie over erfelijke aanleg voor kanker",2026-04-14 13:56:07,"e43522b6-7a85-4a59-bcfb-a94002c862bb"
